"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ceo_plus_ch: Signs of change: The fossils have to give way to the representatives of the new, clean, smart &amp; sustainable tech of the 21…",FALSE,0,NA,2019-10-02 16:30:36,FALSE,NA,"1179433509162803201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","28delayslater",14,TRUE,FALSE,NA,NA
"RT @ceo_plus_ch: Signs of change: The fossils have to give way to the representatives of the new, clean, smart &amp; sustainable tech of the 21…",FALSE,0,NA,2019-10-02 16:30:35,FALSE,NA,"1179433508382502912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kristennetten",14,TRUE,FALSE,NA,NA
"That is some really bad luck right there!  I'm sure #tesla with AP could handle this safer than a human driver!… https://t.co/54ORUcykJW",FALSE,0,NA,2019-10-02 16:30:31,TRUE,NA,"1179433488497426432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nukem384",0,FALSE,FALSE,NA,NA
"In 2018 I made so much $ I bought my Giraffe a Tesla. Thanks #Twitch #Mixer #YouTube #GoodVibes #Tesla #Gamers… https://t.co/b61jlCQ3U5",FALSE,0,NA,2019-10-02 16:30:19,TRUE,NA,"1179433439503749120",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","publicfartjoke",0,FALSE,FALSE,NA,NA
"WTF News: It's not really wtf, but it's funny! -Dani https://t.co/DCICtxA0UU #wtf #tesla",FALSE,0,NA,2019-10-02 16:30:15,FALSE,NA,"1179433421250220032",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","KWSS_Radio",0,FALSE,FALSE,NA,NA
"Feel free to use my referral code to get 1,500km/1,000 miles of free Supercharging on a new Tesla! Also all new Mod… https://t.co/IylksbGgpb",FALSE,0,NA,2019-10-02 16:30:10,TRUE,NA,"1179433403092996096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaSayHeyKID",0,FALSE,FALSE,NA,NA
"RT @vincent13031925: A 100,000-Delivery Quarter for Tesla Is ‘Achievable,’ Analyst Says - Barron's

$TSLA #Tesla #2019Q3 https://t.co/EA1i5…",FALSE,0,NA,2019-10-02 16:30:07,FALSE,NA,"1179433389855772673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spakkal",12,TRUE,FALSE,NA,NA
"$TSLA current stock price: $240.12. #Tesla #TeslaStock #bot https://t.co/Dss4N6VNnM",FALSE,0,NA,2019-10-02 16:30:05,FALSE,NA,"1179433381022576641",NA,"<a href=""http://www.teslaliving.net"" rel=""nofollow"">Superchargers</a>","teslaliving",0,FALSE,FALSE,NA,NA
"Former Tesla Powerwall team aims to go IoT with home electrical panel https://t.co/bCiyM3CVFQ 

#IoT #Tesla",FALSE,0,NA,2019-10-02 16:30:00,FALSE,NA,"1179433359820431360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BepsEngineering",0,FALSE,FALSE,NA,NA
"RT @MrTommyCampbell: It’s disgusting that people walk around keying cars, but amazing that Teslas have the technology to catch these asshol…",FALSE,0,NA,2019-10-02 16:29:57,FALSE,NA,"1179433349305241601",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dscrip",3,TRUE,FALSE,NA,NA
"The CupHead from the latest Tesla’s V10 update is definitely my new favorite game!! 

Thanks @elonmusk &amp; @Tesla!! S… https://t.co/XtpGGHcrUi",FALSE,31,NA,2019-10-02 16:29:54,TRUE,NA,"1179433334163685376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vincent13031925",1,FALSE,FALSE,NA,NA
"RT @ceo_plus_ch: Signs of change: The fossils have to give way to the representatives of the new, clean, smart &amp; sustainable tech of the 21…",FALSE,0,NA,2019-10-02 16:29:32,FALSE,NA,"1179433240840622080",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","eenginemagazin",14,TRUE,FALSE,NA,NA
"RT @ExteslaF: RED SIREN EMOJI

Vincent Tran, senior councel at #Tesla, left in September after being with $TSLA/ $SCTY for 6 years. He foun…",FALSE,0,NA,2019-10-02 16:29:24,FALSE,NA,"1179433208733151232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TESLAcharts",12,TRUE,FALSE,NA,NA
"RT @dise_tv: Former Scania CEO Leif Östling not to impressed by the quality of @Tesla cars in #Ekonomistudion @dagensindustri 
""I don´t thi…",FALSE,0,NA,2019-10-02 16:28:43,FALSE,NA,"1179433038092091394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnneSkantz",6,TRUE,FALSE,NA,NA
"RT @ceo_plus_ch: Signs of change: The fossils have to give way to the representatives of the new, clean, smart &amp; sustainable tech of the 21…",FALSE,0,NA,2019-10-02 16:28:39,FALSE,NA,"1179433021461712897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kimpaquette",14,TRUE,FALSE,NA,NA
"Very cool!  China is going to give #tesla so real momentum with all the incentives the Chinese govt is giving right… https://t.co/BH9k5JDTsa",FALSE,0,NA,2019-10-02 16:28:23,TRUE,NA,"1179432953262333952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nukem384",0,FALSE,FALSE,NA,NA
"#Tesla quietly updates #Model3 keyfob #whousestheseanyway https://t.co/DrVH0pwXlG https://t.co/YVKy0rHKy6",FALSE,0,NA,2019-10-02 16:26:57,FALSE,NA,"1179432591365218310",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","teslaincanada",0,FALSE,FALSE,NA,NA
"Let's hope we hit that!  Wouldn't that be another awesome milestone! #tesla #teslamodel3 #model3 https://t.co/jtXKsFxPTi",FALSE,0,NA,2019-10-02 16:26:15,FALSE,NA,"1179432416798072832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nukem384",0,FALSE,FALSE,NA,NA
"RT @ceo_plus_ch: Signs of change: The fossils have to give way to the representatives of the new, clean, smart &amp; sustainable tech of the 21…",FALSE,0,NA,2019-10-02 16:25:16,FALSE,NA,"1179432170240253952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Model3_CH",14,TRUE,FALSE,NA,NA
"Signs of change: The fossils have to give way to the representatives of the new, clean, smart &amp; sustainable tech of… https://t.co/CreC9stOER",FALSE,37,NA,2019-10-02 16:24:01,TRUE,NA,"1179431854333730819",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ceo_plus_ch",14,FALSE,FALSE,NA,NA
"Define Backfill. Who wants to join #Tesla? Its a temp assignment, who is their last big hire? Stuart Bowers? He's g… https://t.co/caQFzQMOFu",FALSE,5,NA,2019-10-02 16:23:54,TRUE,NA,"1179431826089299968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShortingIsFun",0,FALSE,FALSE,NA,NA
"#Tesla Outsells All Gas And Diesel Passenger Car Sales Combined In Norway https://t.co/b4Yepd50DW via @insideevs.com",FALSE,0,NA,2019-10-02 16:22:39,FALSE,NA,"1179431511248031744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ToniZMontana",0,FALSE,FALSE,NA,NA
"RT @EliBurton_: I captured a hit a hit and run on my #Tesla dash cam. Watch how this ends 🤦🏻‍♂️ https://t.co/YccButCZMK",FALSE,0,NA,2019-10-02 16:21:46,FALSE,NA,"1179431289277079552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alandail",4,TRUE,FALSE,NA,NA
"RT @TheTeslaLife: Sales of #Tesla cars outsold ALL gas and diesel passenger cars, combined, in Norway in September https://t.co/jbazMMQCNt…",FALSE,0,NA,2019-10-02 16:20:08,FALSE,NA,"1179430877748613122",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dmacklam1",4,TRUE,FALSE,NA,NA
"#Tesla, meet wall 

https://t.co/2PYbQHLU90 via @FinancialTimes",FALSE,0,NA,2019-10-02 16:19:08,FALSE,NA,"1179430626874810370",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","andrlopez",0,FALSE,FALSE,NA,NA
"@elonmusk
Electric vehicle (EV) charging will be a gold rush, while gas stations will be just another relic of a by… https://t.co/7MFBMw1Jeb",FALSE,0,"elonmusk",2019-10-02 16:16:30,TRUE,NA,"1179429962081812482","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","al_vhora",0,FALSE,FALSE,NA,NA
"How cool is the new #Tesla 'smart summon' feature from the company's most recent software update? Check out these v… https://t.co/cTfwckd16b",FALSE,5,NA,2019-10-02 16:16:10,TRUE,NA,"1179429877470113794",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","evannex_com",0,FALSE,FALSE,NA,NA
"@InsideEVs Enter to win your very own (customized) #Tesla today! Buy your raffle ticket here: https://t.co/qatJ2Mq2SF",FALSE,0,"InsideEVs",2019-10-02 16:15:39,FALSE,"1179146323699884032","1179429750433075200","568621669","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_ClimateXChange",0,FALSE,FALSE,NA,NA
"@vincent13031925 Just bought a #Tesla 🍾",FALSE,2,"vincent13031925",2019-10-02 16:15:16,FALSE,"1179422378323058689","1179429650826760192","1689516060","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","badbenarnold",0,FALSE,FALSE,NA,NA
"#Tesla has cars that are partially autonomous 🚗

But with their new #AI acquisition, their self-driving cars will ""… https://t.co/snkpIIDWP4",FALSE,0,NA,2019-10-02 16:15:06,TRUE,NA,"1179429608397197324",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","nassaraf",0,FALSE,FALSE,NA,NA
".""SolarCity has lost market share since the deal, and this summer Tesla 'relaunched' the division with plans to lea… https://t.co/iGuKEPFaUV",FALSE,0,"TheirVictoria",2019-10-02 16:14:36,TRUE,"1179429482123407361","1179429483322982402","66823539","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheirVictoria",0,FALSE,FALSE,NA,NA
"RT @EliBurton_: I captured a hit a hit and run on my #Tesla dash cam. Watch how this ends 🤦🏻‍♂️ https://t.co/YccButCZMK",FALSE,0,NA,2019-10-02 16:14:09,FALSE,NA,"1179429371041452035",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bull50",4,TRUE,FALSE,NA,NA
"#caraoke makes the commute much more enjoyable. Thanks @Tesla #teslav10 #tesla https://t.co/5FtHJGC7BF",FALSE,0,NA,2019-10-02 16:12:57,FALSE,NA,"1179429068766351361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blovereviews",0,FALSE,FALSE,NA,NA
"RT @vincent13031925: A 100,000-Delivery Quarter for Tesla Is ‘Achievable,’ Analyst Says - Barron's

$TSLA #Tesla #2019Q3 https://t.co/EA1i5…",FALSE,0,NA,2019-10-02 16:12:21,FALSE,NA,"1179428916517363723",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hadj_zied",12,TRUE,FALSE,NA,NA
"RT @vincent13031925: Yes, Teslas are definitely the ultimate wedding cars💯

#Tesla https://t.co/XH0YoonuKO https://t.co/Gx1LudrP5l",FALSE,0,NA,2019-10-02 16:12:06,FALSE,NA,"1179428857041960960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whe3998",4,TRUE,FALSE,NA,NA
"Wheel 2 of the @vorsteiner wheels wrecked from LA roads. #wheelrepair #alloywheelrepair #wheelrefurb… https://t.co/RVMbu00IEU",FALSE,0,NA,2019-10-02 16:12:04,TRUE,NA,"1179428848804478977",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","XpressWheel",0,FALSE,FALSE,NA,NA
"Tesla Creative Minimalist Powerpoint Presentation https://t.co/oFVoetxWoU #powerpoint #presentation #minimalist… https://t.co/XWCJQMMqio",FALSE,0,NA,2019-10-02 16:11:50,TRUE,NA,"1179428787575869440",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Rizign",0,FALSE,FALSE,NA,NA
"@Tesla Watch videos and play games all day long in your new customized #Tesla! All you need to do is buy a raffle t… https://t.co/JKvdN1qMft",FALSE,0,"Tesla",2019-10-02 16:10:43,TRUE,"1179417950438252553","1179428506180161540","13298072","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_ClimateXChange",0,FALSE,FALSE,NA,NA
"@TeslaOwnersNEUS Want to win a #Tesla of your own? Buy a raffle ticket today! https://t.co/qatJ2Mq2SF",FALSE,0,"TeslaOwnersNEUS",2019-10-02 16:09:34,FALSE,"1179179342448009216","1179428216492232704","1079446113265074177","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_ClimateXChange",0,FALSE,FALSE,NA,NA
"@LMCAutomotive More FUD stories on #Tesla. https://t.co/ucHIyoVm1k",FALSE,0,"LMCAutomotive",2019-10-02 16:09:24,FALSE,"1179418335018196992","1179428175954239489","400475720","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","al_vhora",0,FALSE,FALSE,NA,NA
"RT @ray4tesla: According to this doc issued by Ministry of Finance of 🇨🇳, extra 25% tariff will be added on top of the existing 15% for all…",FALSE,0,NA,2019-10-02 16:08:31,FALSE,NA,"1179427952456617990",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mnguyen_saa",1,TRUE,FALSE,NA,NA
"Day 22 - had a coworker trying to convince me to never get a #Tesla today...their argument didn't work. Still want… https://t.co/EuzinuRgVp",FALSE,0,NA,2019-10-02 16:08:23,TRUE,NA,"1179427918486880257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","waitingonElon",0,FALSE,FALSE,NA,NA
"The truth is, the future is electric no other way around it. Everyone is making the transition. #ev #tesla #ElectricVehicles",FALSE,0,NA,2019-10-02 16:08:09,FALSE,NA,"1179427860244774913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HexmeshM",0,FALSE,FALSE,NA,NA
"RT @AdamasIntel: Free biannual report from @AdamasIntel:

""State of Charge: EVs, Batteries and Battery Materials""

Download a copy now, cov…",FALSE,0,NA,2019-10-02 16:08:03,FALSE,NA,"1179427836400193537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DatamasAK",2,TRUE,FALSE,NA,NA
"RT @MHollyRosing: Here it is! The amazing Boston Metaphysical Society finale. Order it from your local comic book store today! #lcs #steamp…",FALSE,0,NA,2019-10-02 16:07:46,FALSE,NA,"1179427763184427009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MKund",22,TRUE,FALSE,NA,NA
"RT @AdamasIntel: Top 10 EV makers globally by nickel use in 2019 H1.

Tesla sees its nickel use nearly double, BYD sees its use nearly trip…",FALSE,0,NA,2019-10-02 16:07:24,FALSE,NA,"1179427674596528128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DatamasAK",5,TRUE,FALSE,NA,NA
"RT @TheTeslaLife: Sales of #Tesla cars outsold ALL gas and diesel passenger cars, combined, in Norway in September https://t.co/jbazMMQCNt…",FALSE,0,NA,2019-10-02 16:07:20,FALSE,NA,"1179427656829460484",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SouthernAZTesla",4,TRUE,FALSE,NA,NA
"Great to see the Crown Prince of oil rich #Dubai #UAE @faz3 driving a @Tesla right @elonmusk

Couldn't get a better… https://t.co/Z51bL3aBAE",FALSE,1,NA,2019-10-02 16:07:05,TRUE,NA,"1179427593499615233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ASCI_Inc",0,FALSE,FALSE,NA,NA
"RT @exploreplanets: We’ve teamed up with @ZelectricBug and @omaze again to give you the chance to win a one-of-a-kind 1965 VW Convertible B…",FALSE,0,NA,2019-10-02 16:06:09,FALSE,NA,"1179427357691666433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adriana61708534",33,TRUE,FALSE,NA,NA
"RT @wallstassassin: Smart guys taking advantage of my free trades 😉😉 #stocks #investor #trader #swingtrading  #daytrading #rich #money #cas…",FALSE,0,NA,2019-10-02 16:03:21,FALSE,NA,"1179426652469768193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dabookiebeater",1,TRUE,FALSE,NA,NA
"RT @wallstassassin: All this trump China BS going on right now makes me weary as a trader this coming week, that being said we will minimiz…",FALSE,0,NA,2019-10-02 16:03:17,FALSE,NA,"1179426635692564482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dabookiebeater",2,TRUE,FALSE,NA,NA
"RT @wallstassassin: Hasn’t even been 30 minutes.... how’s your 9-5??? #stocks #investor #trader #swingtrading  #daytrading #rich #money #ca…",FALSE,0,NA,2019-10-02 16:03:12,FALSE,NA,"1179426617082482693",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dabookiebeater",2,TRUE,FALSE,NA,NA
"RT @wallstassassin: Another free winner on $SHOP puts, 20 minutes into market open and we hit 30-40% gains for a calm $400 profit... happy…",FALSE,0,NA,2019-10-02 16:03:09,FALSE,NA,"1179426602108801025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dabookiebeater",0,TRUE,FALSE,NA,NA
"RT @wallstassassin: Swing trades in heavy profit... $FDX $OLED $SHOP what else is new 💰 💰 #stocks #investor #trader #swingtrading  #daytrad…",FALSE,0,NA,2019-10-02 16:03:06,FALSE,NA,"1179426591975313413",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dabookiebeater",2,TRUE,FALSE,NA,NA
"RT @wallstassassin: Would’ve made alooooot of money if you were with me for yesterday💰💰 #stocks #investor #trader #swingtrading  #daytradin…",FALSE,0,NA,2019-10-02 16:03:00,FALSE,NA,"1179426565119254528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dabookiebeater",3,TRUE,FALSE,NA,NA
"RT @gerardfianen: What is even more insane is that that shortseller is actually hiding behind a non-profit and has already admitted to inde…",FALSE,0,NA,2019-10-02 16:02:59,FALSE,NA,"1179426559398223873",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WRGerman",4,TRUE,FALSE,NA,NA
"RT @wallstassassin: Soooo who took advantage of the free call on $SHOP 😜 #stocks #investor #trader #swingtrading  #daytrading #rich #money…",FALSE,0,NA,2019-10-02 16:02:54,FALSE,NA,"1179426538934194177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dabookiebeater",1,TRUE,FALSE,NA,NA
"RT @wallstassassin: With my team, you’ll see gains like this every day 💪🏼 $SHOP #stocks #investor #trader #swingtrading  #daytrading #rich…",FALSE,0,NA,2019-10-02 16:02:51,FALSE,NA,"1179426526087004164",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dabookiebeater",0,TRUE,FALSE,NA,NA
"RT @Sofiaan: The #Tesla energy team did a wonderful job installing solar panels for my tenants today. What a site to see!😍Such a wonderful…",FALSE,0,NA,2019-10-02 16:02:50,FALSE,NA,"1179426522014326787",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vivvchy",39,TRUE,FALSE,NA,NA
"RT @TeslaNY: Tesla Model 3 electric vehicle smashes sales records, recasts Australia car market 🚘⚡️🇦🇺 “Sales of petrol &amp; diesel cars have b…",FALSE,0,NA,2019-10-02 16:02:44,FALSE,NA,"1179426500149469184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WRGerman",21,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla’s DeepScale acquisition is a play for efficient neural networks, faster OTA updates 

by: ⁦@ResidentSponge⁩ 
via…",FALSE,0,NA,2019-10-02 16:01:36,FALSE,NA,"1179426211489079296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WRGerman",11,TRUE,FALSE,NA,NA
"RT @vincent13031925: A 100,000-Delivery Quarter for Tesla Is ‘Achievable,’ Analyst Says - Barron's

$TSLA #Tesla #2019Q3 https://t.co/EA1i5…",FALSE,0,NA,2019-10-02 16:01:31,FALSE,NA,"1179426192677654532",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WRGerman",12,TRUE,FALSE,NA,NA
"How Strong Is The Tesla Model 3 Roof? This Accident Helps To Show Us https://t.co/gJ4MP8FET0 #TeamElon $TSLA #Tesla",FALSE,1,NA,2019-10-02 16:01:10,FALSE,NA,"1179426104869826563",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MemesOfMars",0,FALSE,FALSE,NA,NA
"#Tesla acquires #ComputerVision #startup DeepScale in push towards robotaxis 💻 💰 https://t.co/ny2T48Y9SJ https://t.co/ZqqZKhZFMl",FALSE,0,NA,2019-10-02 16:01:07,FALSE,NA,"1179426092924510208",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","itslogikworks",0,FALSE,FALSE,NA,NA
"What's the best way to buy a used Model X?

#Tesla",FALSE,0,NA,2019-10-02 16:00:59,FALSE,NA,"1179426058002731010",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jackthejaws",0,FALSE,FALSE,NA,NA
"RT @eiddor: So, @elonmusk - My first test of Smart Summon didn't go so well. @Tesla #Tesla #Model3 https://t.co/yC1oBWdq1I",FALSE,0,NA,2019-10-02 16:00:40,FALSE,NA,"1179425977635659777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arsentchatcheur",568,TRUE,FALSE,NA,NA
"RT @EliBurton_: I captured a hit a hit and run on my #Tesla dash cam. Watch how this ends 🤦🏻‍♂️ https://t.co/YccButCZMK",FALSE,0,NA,2019-10-02 16:00:27,FALSE,NA,"1179425924577673218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FuturamaKing",4,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla to start Model 3 production at Gigafactory 3 this month: sources 

Congratulation ⁦@elonmusk⁩ &amp;@tesla team, the…",FALSE,0,NA,2019-10-02 16:00:17,FALSE,NA,"1179425883397992451",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lokhorn",11,TRUE,FALSE,NA,NA
"🚨 Problem Reported - Arlington, VA #Supercharger

SC says it is no longer reduced service, but some stalls such as… https://t.co/3UAc1jhMOu",FALSE,0,NA,2019-10-02 15:59:43,TRUE,NA,"1179425737402671106",NA,"<a href=""https://tezlabapp.com"" rel=""nofollow"">TezLab Supercharger Bot</a>","TezLabSC",0,FALSE,FALSE,NA,NA
"RT @24wheel_news: #Volvo first mass produced #EV from swedish #XC40 teaser is out to be sleeker and new design for it's electric lineup to…",FALSE,0,NA,2019-10-02 15:59:34,FALSE,NA,"1179425700530524161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sauod_gh",1,TRUE,FALSE,NA,NA
"RT @ExteslaF: RED SIREN EMOJI

Vincent Tran, senior councel at #Tesla, left in September after being with $TSLA/ $SCTY for 6 years. He foun…",FALSE,0,NA,2019-10-02 15:58:52,FALSE,NA,"1179425525648916480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheAdaptedMind",12,TRUE,FALSE,NA,NA
"RT @ExteslaF: RED SIREN EMOJI

Vincent Tran, senior councel at #Tesla, left in September after being with $TSLA/ $SCTY for 6 years. He foun…",FALSE,0,NA,2019-10-02 15:58:26,FALSE,NA,"1179425416945262602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sbalatan",12,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla to start Model 3 production at Gigafactory 3 this month: sources 

Congratulation ⁦@elonmusk⁩ &amp;@tesla team, the…",FALSE,0,NA,2019-10-02 15:58:01,FALSE,NA,"1179425310812585985",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WRGerman",11,TRUE,FALSE,NA,NA
"@MercedesBenz @Kay14917538 Totally agree, #TheBestOrNothing. 😎

That's why I drive a #Tesla",FALSE,1,"MercedesBenz",2019-10-02 15:57:18,FALSE,"1179078000853311489","1179425129157316608","54502344","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JonathanApgar",0,FALSE,FALSE,NA,NA
"As exciting as the ""one million mile battery"" headlines are, is this latest news about Jeff Dahn's research the bat… https://t.co/c5hOjeZUci",FALSE,1,NA,2019-10-02 15:57:02,TRUE,NA,"1179425064741216259",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","UndecidedMF",0,FALSE,FALSE,NA,NA
"RT @ambermac: ""Some people still don’t know about #Tesla’s Sentry Mode, &amp; they are making fools of themselves. Another vandal who keyed a T…",FALSE,0,NA,2019-10-02 15:56:53,FALSE,NA,"1179425025784459267",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Vickaric",3,TRUE,FALSE,NA,NA
"RT @danavilcea: Everything Tesla @JosephSchager: '#Tesla #Model3 driverless thru @Costco parking lot madness thanks to #SmartSummon v10.0 😯…",FALSE,0,NA,2019-10-02 15:56:43,FALSE,NA,"1179424982490734592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","therealBreadGuy",2,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla’s DeepScale acquisition is a play for efficient neural networks, faster OTA updates 

by: ⁦@ResidentSponge⁩ 
via…",FALSE,0,NA,2019-10-02 15:56:31,FALSE,NA,"1179424933786591236",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","may_ber00t",11,TRUE,FALSE,NA,NA
"RT @TheTeslaLife: Sales of #Tesla cars outsold ALL gas and diesel passenger cars, combined, in Norway in September https://t.co/jbazMMQCNt…",FALSE,0,NA,2019-10-02 15:56:01,FALSE,NA,"1179424808003674113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrisamirr",4,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla to start Model 3 production at Gigafactory 3 this month: sources 

Congratulation ⁦@elonmusk⁩ &amp;@tesla team, the…",FALSE,0,NA,2019-10-02 15:55:09,FALSE,NA,"1179424589392306176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DonchoGunchev",11,TRUE,FALSE,NA,NA
